,Product_id,manufacturer,Device Type,Status,Warranty_id,Warranty_price,org_price,last_month_price,Color,Weight,Processor Manufacturer,Processor Series,Processor Model,Processor Cache Memory,RAM Memory,Screen Size,Screen Type,Optical Drive,RAM Type,Internal Memory Type,Operating System,Graphics Card Manufacturer,Graphics Card Model,Battery Cell Count
0,9610109,ایسوس,لپ تاپ,out_of_stock,,,,0,,1.35,Intel,Celeron,N4020,4,4,14.0,,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,Intel,IntelUHDGraphics,سه سلولی
1,10822708,ایسوس,لپ تاپ,out_of_stock,,,,0,,1.3,AMD,Ryzen7,6800HS,20,32,13.4,IPS level panel,بدون درایو نوری,LPDDR5,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3050Ti,
2,11412890,لنوو,لپ تاپ,out_of_stock,,,,0,,1.65,Intel,Corei5,1155G7,8,16,15.6,TN,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,Intel,IrisXe,
3,11283249,ایسوس,لپ تاپ,out_of_stock,,,,0,,2.6,AMD,Ryzen7,6800H,16,32,17.3,IPS level panel,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3050,
4,11086891,ایسوس,لپ تاپ,out_of_stock,,,,0,,1.7,Intel,Corei5,1235U,12,24,15.6,,بدون درایو نوری,DDR4,هیبریدی,Microsoft Windows 11,Intel,IrisXe,لیتیوم-یونی
5,11349156,ایسوس,لپ تاپ,out_of_stock,,,,0,,1.7,Intel,Corei7,1255U,12,32,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,IrisXe,لیتیوم-یونی
6,11710082,اچ‌ پی,لپ تاپ,out_of_stock,,,,0,,2.2,Intel,Corei5,12500H,18,8,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX1650,
7,9055953,ام اس آی,لپ تاپ,out_of_stock,,,,0,,1.8,Intel,Corei7,Alder Lake 1280P,24,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3060GDDR6,سه سلولی
8,11087691,ایسوس,لپ تاپ,out_of_stock,,,,0,,1.7,Intel,Corei5,1235U,12,24,15.6,,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,Intel,IrisXe,لیتیوم-یونی
9,12922713,ایسوس,لپ تاپ,out_of_stock,,,,0,,1.8,Intel,Corei7,1165G7,12,16,15.6,TFT LED-backlit LCD,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX330,
10,11513847,ایسوس,لپ تاپ,out_of_stock,,,,0,,1.7,Intel,Corei3,1115G4,6,12,15.6,WV,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,Intel,UHD,لیتیوم-یونی
11,12562552,لنوو,لپ تاپ,out_of_stock,,,,0,,1.7,Intel,Corei3,1115G4,6,64,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
12,11514060,ایسوس,لپ تاپ,out_of_stock,,,,0,,1.7,Intel,Corei3,1115G4,6,12,15.6,WV,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,Intel,UHD,لیتیوم-یونی
13,10498259,لنوو,لپ تاپ,out_of_stock,,,,0,,2.3,Intel,Corei7,12650H,24,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3050TI,
14,11514161,ایسوس,لپ تاپ,out_of_stock,,,,0,,1.7,Intel,Corei3,1115G4,6,16,15.6,WV,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,Intel,UHD,لیتیوم-یونی
15,12661127,ایسوس,لپ تاپ,out_of_stock,,,,0,,1.7,AMD,Ryzen5,5600H,16,24,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,AMD,RadeonGraphics,
16,11547130,دل,لپ تاپ,out_of_stock,,,,0,,1.7,AMD,Ryzen7,3700U,4,32,15.6,TN,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,AMD,RadeonRXVega10,لیتیوم پلیمری
17,10793559,ایسوس,لپ تاپ,out_of_stock,,,,0,,1.8,Intel,Corei5,10210U,6,8,14.0,TFT LCD,DVD-RW,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,لیتیوم-یونی
18,9712336,ایسوس,لپ تاپ,out_of_stock,,,,0,,1.57,Intel,Celeron,N4020,4,4,15.6,,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics600,لیتیوم پلیمری
19,11580319,دل,لپ تاپ,out_of_stock,,,,0,,1.7,AMD,Ryzen7,3700U,4,8,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,AMD,RadeonRXVega10,لیتیوم پلیمری
20,521134,دل,لپ تاپ,out_of_stock,,,,0,,1.5,Intel,Corei3,6006U,سه,4,14.0,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,بدون سیستم عامل,AMD,R5M430,سه سلولی
21,575888,لنوو,لپ تاپ,out_of_stock,,,,0,,2.2,Intel,Corei5,8250U,6,4,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,,AMD,Radeon530GDDR5,دو سلولی
22,576050,لنوو,لپ تاپ,out_of_stock,,,,0,,2.2,Intel,Corei5,8250U,6,8,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,,AMD,Radeon530GDDR5,دو سلولی
23,576106,لنوو,لپ تاپ,out_of_stock,,,,0,,2.1,Intel,Corei5,7200U,سه,4,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,,AMD,Radeon™R5M430,چهار سلولی
24,540618,لنوو,لپ تاپ,out_of_stock,,,,0,,1.8,Intel,Corei7,7700HQ,6,8,14.0,IPS LED-backlit LCD,بدون درایو نوری,DDR4,هارددیسک,بدون سیستم عامل,NVIDIA,940M,شش سلولی
25,490860,دل,لپ تاپ,out_of_stock,,,,0,,2.02,Intel,Corei5,8250U,6,4,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,Boot-Up Linux,AMD,Radeon530GDDR5,سه سلولی
26,491264,دل,لپ تاپ,out_of_stock,,,,0,,2.2,Intel,Corei5,"8th Generation Intel(R) Core(T M) i5-8250U Processor (6MB Cac he, up to 3.4 GHz)",6,8,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,بدون سیستم عامل,AMD,AMDRadeon530Graphicswith4GGDDR5,سه سلولی
27,519208,ایسوس,لپ تاپ,out_of_stock,,,,0,,2.5,Intel,Corei7,7700HQ,6,16,15.6,178°wide-view technology,DVD-RW,DDR4,هارددیسک,,NVIDIA,GeForceGTX1050TiGDDR5,چهار سلولی
28,91196,اچ‌ پی,لپ تاپ,out_of_stock,,,,0,,2.27,Intel,Corei7,5500U,4,8,15.6,TFT LED-backlit LCD,DVD-RW,DDR3,هارددیسک,بدون سیستم عامل,NVIDIA,GeForce840M,چهار سلولی
29,91326,ایسوس,لپ تاپ,out_of_stock,,,,0,,2.6,Intel,Corei7,4720HQ,6,8,15.6,IPS LED-backlit LCD,DVD-RW,DDR3,هارددیسک,بدون سیستم عامل,NVIDIA,GeForceGTX950M,چهار سلولی
30,91401,لنوو,لپ تاپ,out_of_stock,,,,0,,2.5,Intel,Corei5,5200U,سه,8,15.6,TFT LED-backlit LCD,DVD-RW,DDR3,هارددیسک,بدون سیستم عامل,AMD,RadeonR5M230,چهار سلولی
31,86795,ایسوس,لپ تاپ,out_of_stock,,,,0,,2.1,Intel,Corei5,4210U,سه,4,14.0,TFT LED-backlit LCD,DVD-RW,DDR3,هارددیسک,بدون سیستم عامل,NVIDIA,GeForce820M,دو سلولی
32,86899,ایسوس,لپ تاپ,out_of_stock,,,,0,,4.8,Intel,Corei7,4870HQ,6,16,17.0,IPS LED-backlit LCD,DVD-RW,DDR3,حافظه‌های هیبریدی,Microsoft Windows 8.1,NVIDIA,GeForceGTX980MGDDR5,هشت سلولی
33,86924,لنوو,لپ تاپ,out_of_stock,,,,0,,2.39,Intel,Corei7,4710HQ,6,4,15.6,TFT LED-backlit LCD,بدون درایو نوری,DDR3,حافظه‌های هیبریدی,بدون سیستم عامل,NVIDIA,GeForceGTX860M,چهار سلولی
34,86955,ایسوس,لپ تاپ,out_of_stock,,,,0,,2.06,Intel,Corei7,4720HQ,6,12,15.6,IPS LED-backlit LCD,بدون درایو نوری,DDR3,حافظه‌های هیبریدی,Microsoft Windows 10,NVIDIA,GeForceGTX960MGDDR5,چهار سلولی
35,87082,فوجیتسو,لپ تاپ,out_of_stock,,,,0,,2.4,Intel,Corei7,4702MQ,6,4,15.6,TFT LED-backlit LCD,DVD-RW,DDR3,هارددیسک,بدون سیستم عامل,NVIDIA,GeForceGT720M,شش سلولی
36,87124,اچ‌ پی,لپ تاپ,out_of_stock,,,,0,,2.5,Intel,Corei3,4005U,سه,4,15.6,TFT LED-backlit LCD,DVD-RW,DDR3,هارددیسک,بدون سیستم عامل,NVIDIA,GeForce820M,چهار سلولی
37,87221,ایسوس,لپ تاپ,out_of_stock,,,,0,,2.7,Intel,Corei7,4720HQ,6,8,15.6,IPS LED-backlit LCD,DVD-RW,DDR3,حافظه‌های هیبریدی,بدون سیستم عامل,NVIDIA,GeForceGTX950M,شش سلولی
38,71370,لنوو,لپ تاپ,out_of_stock,,,,0,,2.3,Intel,Corei3,4030U,سه,4,15.6,IPS LED-backlit LCD,بدون درایو نوری,DDR3,حافظه‌های هیبریدی,Microsoft Windows 8.1,Intel,HDGraphics4400,چهار سلولی
39,71385,دل,لپ تاپ,out_of_stock,,,,0,,2.16,AMD,QuadCore,A6-6310,2,8,15.6,TFT LED-backlit LCD,DVD-RW,DDR3,هارددیسک,Microsoft Windows 8.1,AMD,RadeonHD7470M,چهار سلولی
40,2204213,لنوو,لپ تاپ,out_of_stock,,,,0,,2.1,AMD,BristolRidge,AMD A6-9225 2C / 2T,یک,8,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,,AMD,AMDRadeon5302GBGDDR5,دو سلولی
41,2038450,اچ‌ پی,لپ تاپ,out_of_stock,,,,0,,1.9,Intel,Corei7,8565U,8,8,15.6,IPS LED-backlit LCD,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,AMD,Radeon™535GraphicsGDDR5,سه سلولی
42,2137293,اچ‌ پی,لپ تاپ,out_of_stock,,,,0,,1.99,Intel,Xeon,E-2176M,12,16,15.6,IPS LED-backlit LCD,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,NVIDIA,Quadro®P1000GDDR5,شش سلولی
43,2137352,اچ‌ پی,لپ تاپ,out_of_stock,,,,0,,1.86,Intel,Corei5,8265U,6,4,15.6,WLED Backlit,DVD-RW,DDR4,هارددیسک,بدون سیستم عامل,NVIDIA,GeForce®MX110GDDR5,سه سلولی
44,2137484,اچ‌ پی,لپ تاپ,out_of_stock,,,,0,,2.0,Intel,Corei5,8265U,6,8,15.6,IPS LED-backlit LCD,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,NVIDIA,GeForceMX130DDR5,سه سلولی
45,2137504,اچ‌ پی,لپ تاپ,out_of_stock,,,,0,,2.0,Intel,Corei7,8565U,8,8,15.6,IPS LED-backlit LCD,بدون درایو نوری,DDR4,هارددیسک,بدون سیستم عامل,NVIDIA,GeForceMX130DDR5,سه سلولی
46,2137565,اچ‌ پی,لپ تاپ,out_of_stock,,,,0,,2.0,Intel,Corei7,8565U,8,16,15.6,IPS LED-backlit LCD,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,NVIDIA,GeForceMX130DDR5,سه سلولی
47,2176492,لنوو,لپ تاپ,out_of_stock,,,,0,,1.8,Intel,Corei5,8250U,6,12,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,بدون سیستم عامل,AMD,RadeonR5M530GDDR5,دو سلولی
48,2185846,لنوو,لپ تاپ,out_of_stock,,,,0,,2.2,Intel,Corei5,8250,6,8,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,بدون سیستم عامل,AMD,R5M530GDDR5,دو سلولی
49,2217518,ام اس آی,لپ تاپ,out_of_stock,,,,0,,1.19,Intel,Corei7,8565U,8,16,14.0,IPS LED-backlit LCD,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,NVIDIA,GeForce®MX250GDDR5,چهار سلولی
50,2212827,ام اس آی,لپ تاپ,out_of_stock,,,,0,,2.27,Intel,Corei7,9750H,12,16,15.6,IPS level panel,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,NVIDIA,GeForce®RTX2060,شش سلولی
51,2153703,لنوو,لپ تاپ,out_of_stock,,,,0,,2.1,AMD,BristolRidge,AMD A6-9225,یک,16,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,Microsoft Windows 10,AMD,Radeon™R4Graphics,دو سلولی
52,2153055,دل,لپ تاپ,out_of_stock,,,,0,,2.18,Intel,Corei5,"8th Generation Intel® Core™ i5-8265U Processor , 6MB Cache, up to 3.9 GHz",6,8,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,بدون سیستم عامل,AMD,AMDRadeon™520Graphicswith2GGDDR5graphicsmemory,سه سلولی
53,2169809,لنوو,لپ تاپ,out_of_stock,,,,0,,2.2,Intel,Corei7,8565U,8,8,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,بدون سیستم عامل,NVIDIA,GeforceMx230DDR5,سه سلولی
54,2172726,ایسوس,لپ تاپ,out_of_stock,,,,0,,2.2,Intel,Corei7,8565U,8,16,17.0,IPS LED-backlit LCD,DVD-RW,DDR4,SSD,بدون سیستم عامل,NVIDIA,GTX1050,سه سلولی
55,2244638,ایسوس,لپ تاپ,out_of_stock,,,,0,,1.5,Intel,Corei7,8565U,8,8,14.0,TFT LED-backlit LCD,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,,Intel,GeforceMx230DDR5,دو سلولی
56,2266390,اچ‌ پی,لپ تاپ,out_of_stock,,,,0,,1.8,Intel,Corei7,8565U,8,8,15.6,WLED Backlit,DVD-RW,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,NVIDIA,GeForceMX130GDDR5,سه سلولی
57,2266495,اچ‌ پی,لپ تاپ,out_of_stock,,,,0,,1.8,Intel,Corei7,8565U,8,16,15.6,WLED Backlit,DVD-RW,DDR4,هارددیسک,بدون سیستم عامل,NVIDIA,GeForceMX130GDDR5,سه سلولی
58,2266530,اچ‌ پی,لپ تاپ,out_of_stock,,,,0,,1.8,Intel,Corei7,8565U,8,16,15.6,WLED Backlit,DVD-RW,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,NVIDIA,GeForceMX130GDDR5,سه سلولی
59,2309812,لنوو,لپ تاپ,out_of_stock,,,,0,,1.95,Intel,Corei7,8565U,8,8,15.6,IPS LED-backlit LCD,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,NVIDIA,GeforceGTX1650GDDR5,سه سلولی
60,251930,ایسر,لپ تاپ,out_of_stock,,,,0,,1.36,Intel,Corei7,6500U,4,8,13.3,TFT LED-backlit LCD,بدون درایو نوری,DDR3,SSD,Microsoft Windows 10,Intel,HDGraphics520,سه سلولی
61,251952,لنوو,لپ تاپ,out_of_stock,,,,0,,2.2,Intel,Corei3,6006U,سه,4,15.6,TFT LED-backlit LCD,DVD-RW,DDR3,هارددیسک,,Intel,HDGraphics520,دو سلولی
62,252469,ایسوس,لپ تاپ,out_of_stock,,,,0,,2.0,Intel,Corei5,7200U,سه,6,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,,NVIDIA,GeForce920MDDR3,سه سلولی
63,254667,دل,لپ تاپ,out_of_stock,,,,0,,2.3,Intel,Corei7,7500U,4,16,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,,ATI,RadeonR7M445-GDDR5,سه سلولی
64,228447,دل,لپ تاپ,out_of_stock,,,,0,,2.3,Intel,Corei7,7500,4,8,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,بدون سیستم عامل,AMD,R7m445-GDDR5,سه سلولی
65,278448,دل,لپ تاپ,out_of_stock,,,,0,,2.36,Intel,Corei5,7200U,سه,8,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,بدون سیستم عامل,AMD,RadeonR7M445GDDR5,سه سلولی
66,271764,ایسوس,لپ تاپ,out_of_stock,,,,0,,2.7,Intel,Corei7,7500U,4,16,17.3,TFT LED-backlit LCD,DVD-RW,DDR4,حافظه‌های هیبریدی,,NVIDIA,GeForce®GTX960M,دو سلولی
67,264806,اپل,لپ تاپ,out_of_stock,,,,0,,1.83,Intel,Corei7,Quad Core,8,16,15.4,IPS LED-backlit LCD,بدون درایو نوری,DDR3,SSD,Apple Mac OS,AMD,RadeonPro460GDDR5,
68,266964,ایسوس,لپ تاپ,out_of_stock,,,,0,,4.4,Intel,Corei7,7700HQ,6,16,17.0,IPS LED-backlit LCD,Blu-ray Writer,DDR4,حافظه‌های هیبریدی,Microsoft Windows 10,NVIDIA,GTX1070,هشت سلولی
69,287717,اچ‌ پی,لپ تاپ,out_of_stock,,,,0,,2.04,Intel,Corei5,7200U,سه,8,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,حافظه‌های هیبریدی,,NVIDIA,GeForceGTX930MX,سه سلولی
70,291507,ایسر,لپ تاپ,out_of_stock,,,,0,,2.23,Intel,Corei5,7200U,سه,4,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,,NVIDIA,GeForce940MX,چهار سلولی
71,298341,ایسوس,لپ تاپ,out_of_stock,,,,0,,1.7,Intel,Corei7,7500U,4,8,15.6,178°wide-view technology,بدون درایو نوری,DDR4,هارددیسک,,NVIDIA,GeForceGTX940MXGDDR5,سه سلولی
72,289144,لنوو,لپ تاپ,out_of_stock,,,,0,,1.8,Intel,Corei5,6200U,سه,4,14.0,IPS LED-backlit LCD,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,Intel,HDGraphics520,سه سلولی
73,547334,دل,لپ تاپ,out_of_stock,,,,0,,2.2,Intel,Corei7,"(8th Generation Intel(R) Core(T M) i7-8550U Processor (8MB Ca che, up to 4.0 GHz",8,8,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,بدون سیستم عامل,AMD,AMDRadeon530Graphicswith4GGDDR5,سه سلولی
74,581930,ایسوس,لپ تاپ,out_of_stock,,,,0,,2.3,Intel,Corei7,8550U,8,8,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,بدون سیستم عامل,NVIDIA,GeForceMX130GDDR5,دو سلولی
75,565801,اچ‌ پی,لپ تاپ,out_of_stock,,,,0,,2.1,Intel,Corei7,7500U,4,8,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,حافظه‌های هیبریدی,,AMD,RadeonR5M520GDDR3,چهار سلولی
76,565851,اچ‌ پی,لپ تاپ,out_of_stock,,,,0,,2.1,Intel,Corei7,7500U,4,16,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,حافظه‌های هیبریدی,,AMD,RadeonR5M520GDDR3,چهار سلولی
77,565934,اچ‌ پی,لپ تاپ,out_of_stock,,,,0,,2.1,Intel,Corei5,8250U,6,8,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,بدون سیستم عامل,NVIDIA,GFORCE940MXDDR3,سه سلولی
78,566730,ایسوس,لپ تاپ,out_of_stock,,,,0,,1.96,Intel,Corei7,8550U,8,12,15.6,178°wide-view technology,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,NVIDIA,GeForceGTX1050GDDR5,سه سلولی
79,452916,ایسر,لپ تاپ,out_of_stock,,,,0,,2.4,Intel,Corei7,7700HQ,6,16,15.6,TFT LED-backlit LCD,بدون درایو نوری,DDR4,هارددیسک,,NVIDIA,GeForceGTX1050TiGDDR5,چهار سلولی
80,547334,دل,لپ تاپ,out_of_stock,,,,0,,2.2,Intel,Corei7,"(8th Generation Intel(R) Core(T M) i7-8550U Processor (8MB Ca che, up to 4.0 GHz",8,8,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,بدون سیستم عامل,AMD,AMDRadeon530Graphicswith4GGDDR5,سه سلولی
81,547411,دل,لپ تاپ,out_of_stock,,,,0,,2.2,Intel,Corei7,"(8th Generation Intel(R) Core(T M) i7-8550U Processor (8MB Ca che, up to 4.0 GHz",8,16,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,بدون سیستم عامل,AMD,AMDRadeon530Graphicswith4GGDDR5,سه سلولی
82,580774,ایسوس,لپ تاپ,out_of_stock,,,,0,,2.3,Intel,Corei5,8250U,6,12,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,,NVIDIA,GeForceMX130GDDR5,دو سلولی
83,575888,لنوو,لپ تاپ,out_of_stock,,,,0,,2.2,Intel,Corei5,8250U,6,4,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,,AMD,Radeon530GDDR5,دو سلولی
84,576050,لنوو,لپ تاپ,out_of_stock,,,,0,,2.2,Intel,Corei5,8250U,6,8,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,,AMD,Radeon530GDDR5,دو سلولی
85,576106,لنوو,لپ تاپ,out_of_stock,,,,0,,2.1,Intel,Corei5,7200U,سه,4,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,,AMD,Radeon™R5M430,چهار سلولی
86,588507,اچ‌ پی,لپ تاپ,out_of_stock,,,,0,,2.1,AMD,BristolRidge,A6-9220,یک,4,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,بدون سیستم عامل,AMD,Radeon520Graphics,چهار سلولی
87,604978,ام اس آی,لپ تاپ,out_of_stock,,,,0,,2.94,Intel,Corei7,7700HQ,6,32,15.6,IPS LED-backlit LCD,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,Microsoft Windows 10,NVIDIA,GeForceGTX1070GDDR5,هشت سلولی
88,618402,لنوو,لپ تاپ,out_of_stock,,,,0,,2.2,Intel,Corei3,6006U,سه,8,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,بدون سیستم عامل,NVIDIA,GeForceGTX920MXGDDR5,دو سلولی
89,552177,ایسوس,لپ تاپ,out_of_stock,,,,0,,1.1,Intel,Corei7,8550U,8,16,14.0,178°wide-view technology,بدون درایو نوری,DDR3,SSD,Microsoft Windows 10,Intel,UHDGraphics620,چهار سلولی
90,581930,ایسوس,لپ تاپ,out_of_stock,,,,0,,2.3,Intel,Corei7,8550U,8,8,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,بدون سیستم عامل,NVIDIA,GeForceMX130GDDR5,دو سلولی
91,621268,دل,لپ تاپ,out_of_stock,,,,0,,1.7,Intel,Corei5,8th Generation Intel® Core™ i5-8250U,6,8,15.6,IPS LED-backlit LCD,بدون درایو نوری,DDR4,هارددیسک,Microsoft Windows 10,Intel,Intel®UHDGraphics620,سه سلولی
92,443317,ایسر,لپ تاپ,out_of_stock,,,,0,,2.2,Intel,Corei3,6006U,سه,4,15.6,TFT LED-backlit LCD,DVD-RW,DDR3,هارددیسک,,Intel,HDGraphics520,چهار سلولی
93,443614,ایسر,لپ تاپ,out_of_stock,,,,0,,2.2,Intel,Corei3,6006U,سه,4,15.6,TFT LED-backlit LCD,DVD-RW,DDR3,هارددیسک,,Intel,HDGraphics520,چهار سلولی
94,443623,ایسر,لپ تاپ,out_of_stock,,,,0,,2.5,Intel,Corei7,7700HQ,6,16,15.6,IPS LED-backlit LCD,بدون درایو نوری,DDR4,هارددیسک,,NVIDIA,GeForceGTX1050GDDR5,سه سلولی
95,443628,لنوو,لپ تاپ,out_of_stock,,,,0,,2.2,Intel,Corei3,7130U,سه,4,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,,NVIDIA,GeForce920MXGDDR5,دو سلولی
96,443701,لنوو,لپ تاپ,out_of_stock,,,,0,,2.4,Intel,Corei7,7700HQ,6,16,15.6,IPS LED-backlit LCD,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,,NVIDIA,GeForceGTX1060GDDR5,سه سلولی
97,434795,ایسر,لپ تاپ,out_of_stock,,,,0,,2.7,AMD,BristolRidge,FX-9830P,2,16,15.6,IPS LED-backlit LCD,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,,AMD,RadeonRX550,چهار سلولی
98,464892,ایسوس,لپ تاپ,out_of_stock,,,,0,,2.5,Intel,Corei7,7700HQ,6,32,15.6,178°wide-view technology,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,Microsoft Windows 10,NVIDIA,GeForceGTX1070GDDR5,چهار سلولی
99,465225,ایسوس,لپ تاپ,out_of_stock,,,,0,,3.0,AMD,Ryzen7,1700,16,32,17.3,178°wide-view technology,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,Microsoft Windows 10,AMD,RadeonRX580GDDR5,چهار سلولی
100,3351188,اچ‌ پی,لپ تاپ,out_of_stock,,,,0,,2.4,Intel,Corei5,10210U,6,8,15.6,WLED Backlit,DVD-RW,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,NVIDIA,GeForce®MX110GDDR5,سه سلولی
101,3352236,ایسر,لپ تاپ,out_of_stock,,,,0,,2.1,Intel,Corei3,7020U,سه,4,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,Boot-Up DOS,NVIDIA,MX110,دو سلولی
102,3473404,ایسر,لپ تاپ,out_of_stock,,,,0,,2.1,Intel,Pentium,N3710,2,4,15.6,TFT LED-backlit LCD,بدون درایو نوری,DDR3,هارددیسک,بدون سیستم عامل,Intel,IntelHDGraphics,دو سلولی
103,3392063,لنوو,لپ تاپ,out_of_stock,,,,0,,2.2,Intel,Corei7,8550U,8,8,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,بدون سیستم عامل,NVIDIA,MX150,دو سلولی
104,3383046,اچ‌ پی,لپ تاپ,out_of_stock,,,,0,,2.2,Intel,Corei7,10750H,12,16,15.6,WLED Backlit,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,NVIDIA,GeForce®GTX1650TiGDDR6,سه سلولی
105,3383273,اچ‌ پی,لپ تاپ,out_of_stock,,,,0,,2.2,Intel,Corei7,10750H,12,32,15.6,WLED Backlit,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,NVIDIA,GeForce®GTX1650TiGDDR6,سه سلولی
106,3384058,اچ‌ پی,لپ تاپ,out_of_stock,,,,0,,2.2,Intel,Corei7,10750H,12,16,15.6,WLED Backlit,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,NVIDIA,GeForceGTX1660TiwithMax-QDesign,سه سلولی
107,3384374,اچ‌ پی,لپ تاپ,out_of_stock,,,,0,,2.2,Intel,Corei7,10750H,12,32,15.6,WLED Backlit,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,NVIDIA,GeForceGTX1660TiwithMax-QDesign,سه سلولی
108,3400055,لنوو,لپ تاپ,out_of_stock,,,,0,,2.3,Intel,Corei7,9750H,12,16,15.6,IPS LED-backlit LCD,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,NVIDIA,GTX1650,سه سلولی
