,Product_id,manufacturer,Device Type,Status,Warranty_id,Warranty_price,org_price,last_month_price,Color,Weight,Processor Manufacturer,Processor Series,Processor Model,Processor Cache Memory,RAM Memory,Screen Size,Screen Type,Optical Drive,RAM Type,Internal Memory Type,Operating System,Graphics Card Manufacturer,Graphics Card Model,Battery Cell Count
0,5695558,اچ‌ پی,OMEN,out_of_stock,,,,0,,2.3,Intel,Corei7,10750H,12,32,15.6,,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,NVIDIA,GeForceGTX1650tiGDDR6,شش سلولی
1,5695586,اچ‌ پی,OMEN,out_of_stock,,,,0,,2.3,Intel,Corei7,10750H,12,16,15.6,,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,NVIDIA,GeForceGTX1650tiGDDR6,شش سلولی
2,5718192,دل,Vostro,out_of_stock,,,,0,,2.2,Intel,Corei7,1165G7,12,16,15.6,,بدون درایو نوری,DDR4,SSD,,NVIDIA,GeForceMX330GDDR5,سه سلولی
3,5714125,اچ‌ پی,C,out_of_stock,,,,0,,1.7,Intel,Corei3,1005G1,4,8,15.6,WLED Backlit,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,NVIDIA,GeForceMX130GDDR5,سه سلولی
4,4893467,دل,Gaming,out_of_stock,,,,0,,2.56,Intel,Corei7,10750H,12,16,15.6,,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,,NVIDIA,GeForceGTX1650GDDR6,سه سلولی
5,4825462,اچ‌ پی,ENVY,out_of_stock,,,,0,,1.9,Intel,Corei7,10510U,8,16,15.6,WLED Backlit,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX330GDDR5,سه سلولی
6,4929105,دل,Vostro,out_of_stock,,,,0,,1.84,Intel,Corei7,1165g7,12,16,15.6,TFT LED-backlit LCD,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,NVIDIA,GeForceMX330GDDR5,سه سلولی
7,5023562,دل,XPS,out_of_stock,,,,0,,1.32,Intel,Corei7,1065G7,8,8,,,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,Intel,IntelIrisPlusGraphicsG7,چهار سلولی
8,4678192,ایسوس,,out_of_stock,,,,0,,2.0,Intel,Pentium,N5030/BGA,4,4,15.6,,بدون درایو نوری,DDR4,هارددیسک,بدون سیستم عامل,Intel,UHDGraphics620,دو سلولی
9,4668230,دل,Insprion,out_of_stock,,,,0,,2.34,Intel,Corei7,10750H,12,32,15.6,IPS LED-backlit LCD,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,NVIDIA,GeForceGTX1660TiGDDR6,چهار سلولی
10,4576214,لنوو,IdeaPad,out_of_stock,,,,0,,1.6,Intel,Corei3,10110U,4,12,14.0,TFT LCD,بدون درایو نوری,DDR4,هارددیسک,Microsoft Windows 10,NVIDIA,MX130,دو سلولی
11,5611384,لنوو,IdeaPad,out_of_stock,,,,0,,1.5,Intel,Corei5,10210U,6,12,14.0,,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,NVIDIA,GeforceMX130,دو سلولی
12,5666644,اچ‌ پی,Pavilion,out_of_stock,,,,0,,1.9,Intel,Corei7,1065G7,8,16,15.6,WLED Backlit,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,NVIDIA,GeForceMX250GDDR5,سه سلولی
13,5666740,اچ‌ پی,Pavilion,out_of_stock,,,,0,,1.9,Intel,Corei7,1065G7,8,16,15.6,WLED Backlit,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,NVIDIA,GeForceMX250GDDR5,سه سلولی
14,5666742,اچ‌ پی,Pavilion,out_of_stock,,,,0,,1.9,Intel,Corei7,1065G7,8,8,15.6,WLED Backlit,بدون درایو نوری,DDR4,هارددیسک,بدون سیستم عامل,NVIDIA,GeForceMX250GDDR5,سه سلولی
15,5249515,لنوو,Legion,out_of_stock,,,,0,,2.46,AMD,Ryzen7,4800H,8,32,15.6,IPS LED-backlit LCD,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,NVIDIA,GeforceGTX1660TiGDDR6192Bit,چهار سلولی
16,5249849,لنوو,ThinkBook,out_of_stock,,,,0,,1.4,Intel,Corei5,1135G7,8,8,14.0,TFT LED-backlit LCD,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,NVIDIA,GeForceMX450GDDR6,سه سلولی
17,5243754,لنوو,IdeaPad,out_of_stock,,,,0,,1.75,Intel,Corei3,1005G1,4,8,15.6,,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,Intel,UHDGraphics,دو سلولی
18,5317195,لنوو,JF,out_of_stock,,,,0,,1.85,Intel,Corei3,1005G1,4,12,15.6,,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,Intel,IntelUHDGraphics,دو سلولی
19,5317601,ریزر,Blade,out_of_stock,,,,0,,2.14,Intel,Corei7,10875H,16,16,15.6,,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,NVIDIA,GeForceRTX2070SUPERMAX-QDesign,چهار سلولی
20,5679719,اچ‌ پی,Pavilion,out_of_stock,,,,0,,2.2,AMD,Ryzen7,4800H,8,32,15.6,IPS LED-backlit LCD,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,NVIDIA,GeForceGTX1660TiwithMax-QdesignGDDR6,سه سلولی
21,6067082,لنوو,IdeaPad,out_of_stock,,,,0,,2.2,Intel,Corei5,10210U,6,8,15.6,,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,NVIDIA,GeforceMX130,سه سلولی
22,6067120,لنوو,IdeaPad,out_of_stock,,,,0,,2.2,Intel,Corei5,10210U,6,8,15.6,غیر لمسی,DVD-RW,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,NVIDIA,GeforceMX130,سه سلولی
23,6067243,لنوو,IdeaPad,out_of_stock,,,,0,,2.2,Intel,Corei5,10210U,6,12,15.6,IPS LED-backlit LCD,DVD-RW,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,NVIDIA,GeforceMX130,سه سلولی
24,6120372,لنوو,ThinkPad,out_of_stock,,,,0,,1.9,Intel,Corei5,10210U,6,16,15.6,,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,AMD,RadeonRX640-DDR5,
25,6127117,دل,Vostro,out_of_stock,,,,0,,1.84,Intel,Corei5,1135G7,8,8,15.6,TFT LED-backlit LCD,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,,NVIDIA,GeforceMX330DDR5MQ,سه سلولی
26,6132022,ایسوس,ZenBook,out_of_stock,,,,0,,1.15,Intel,Corei3,1115G4,6,8,14.0,,بدون درایو نوری,DDR4,SSD,,Intel,IntelUHDGraphics,چهار سلولی
27,6132040,دل,XPS,out_of_stock,,,,0,,1.2,Intel,Corei7,1165G7,12,16,,,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,Intel,IntelIrisXaGraphics,چهار سلولی
28,5932372,مایکروسافت,Surface,out_of_stock,,,,0,,1.288,Intel,Corei7,1185G7 Quad-core 11th Generation,12,16,13.5,,بدون درایو نوری,LPDDR4X,SSD,Microsoft Windows 10,Intel,IntelIrisXeGraphics,
29,5932556,مایکروسافت,Surface,out_of_stock,,,,0,,1.542,Intel,Corei7,1185G7 Quad-core 11th Generation,12,16,15.6,,بدون درایو نوری,LPDDR4X,SSD,Microsoft Windows 10,Intel,IntelIrisXeGraphics,
30,6004613,لنوو,HA,out_of_stock,,,,0,,1.85,AMD,Ryzen5,3500U,4,8,15.6,,بدون درایو نوری,DDR4,هارددیسک,بدون سیستم عامل,AMD,VEGA8,دو سلولی
31,6004687,لنوو,HC,out_of_stock,,,,0,,1.85,AMD,Ryzen5,3500U,4,12,15.6,,بدون درایو نوری,DDR4,هارددیسک,بدون سیستم عامل,AMD,VEGA8,دو سلولی
32,6004688,لنوو,HD,out_of_stock,,,,0,,1.85,AMD,Ryzen5,3500U,4,12,15.6,,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,AMD,VEGA8,دو سلولی
33,6005268,اچ‌ پی,ENVY,out_of_stock,,,,0,,1.8,Intel,Corei7,1165G7,12,16,15.6,WLED Backlit,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,Intel,NVIDIAGeForceMX450,سه سلولی
34,6187574,لنوو,ThinkBook,out_of_stock,,,,0,,1.7,Intel,Corei5,1135G7,8,4,15.6,,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,IntegratedUHDGraphics,
35,6078088,ایسوس,ROG,out_of_stock,,,,0,,2.3,AMD,Ryzen7,5800H,16,16,15.6,IPS LED-backlit LCD,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3050,چهار سلولی
36,6186283,لنوو,legion,out_of_stock,,,,0,,2.4,AMD,Ryzen7,4800H,8,16,15.6,,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,Microsoft Windows 10,NVIDIA,GeForceRTX2060,
37,5182298,لنوو,IdeaPad,out_of_stock,,,,0,,1.5,Intel,Corei7,10510U,8,8,14.0,,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,NVIDIA,GeForceMX330GDDR564Bit,دو سلولی
38,5182565,لنوو,IdeaPad,out_of_stock,,,,0,,1.5,AMD,Ryzen7,4700U,8,16,14.0,IPS LED-backlit LCD,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,AMD,AMDRadeonGraphics,سه سلولی
39,5182863,لنوو,K,out_of_stock,,,,0,,1.87,AMD,Ryzen3,3250,4,8,15.0,,بدون درایو نوری,DDR4,هارددیسک,Microsoft Windows 10,AMD,VEGA3,دو سلولی
40,1840016,ایسوس,VivoBook,out_of_stock,,,,0,,1.5,Intel,Corei7,8550U,8,16,14.0,TFT LED-backlit LCD,بدون درایو نوری,DDR4,هارددیسک,Microsoft Windows 10,NVIDIA,GeForceMX130,سه سلولی
41,1722266,اپل,MacBook,out_of_stock,,,,0,,1.37,Intel,Corei5,Intel Core i5 quad-core Coffee Lake (8279U),6,8,13.3,IPS LED-backlit LCD,بدون درایو نوری,DDR4,SSD,Apple Mac OS,Intel,IntelIrisPlusGraphics640,
42,1682924,ایسوس,VivoBook,out_of_stock,,,,0,,2.0,Intel,Corei7,8550U,8,8,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,بدون سیستم عامل,NVIDIA,MX110GDDR5,سه سلولی
43,1742146,ایسوس,VivoBook,out_of_stock,,,,0,,2.0,AMD,Carrizo,E1-6010,یک,4,15.6,TFT LED-backlit LCD,DVD-RW,DDR3,هارددیسک,,AMD,RadeonR2Graphics,سه سلولی
44,1738944,اچ‌ پی,A,out_of_stock,,,,0,,2.04,AMD,Ryzen3,AMD Ryzen™ 3 2200U,,4,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,Boot-Up DOS,AMD,(AMDRadeon™530Graphics(2GBGDDR5dedicated,سه سلولی
45,1743571,لنوو,ThinkPad,out_of_stock,,,,0,,2.1,Intel,Corei5,8265U,6,8,15.6,TFT LED-backlit LCD,بدون درایو نوری,DDR4,هارددیسک,بدون سیستم عامل,AMD,AMDRadeonRX550,سه سلولی
46,1711565,ایسوس,ZenBook,out_of_stock,,,,0,,1.6,Intel,Corei7,8565U,8,16,14.0,IPS LED-backlit LCD,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,NVIDIA,GeForceGTX1050Max-Q,چهار سلولی
47,1702604,شیائومی,Mi,out_of_stock,,,,0,,1.31,Intel,Corei5,8250U,6,8,13.3,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,NVIDIA,GeForceMX150,
48,1586031,اچ‌ پی,ZBook,out_of_stock,,,,0,,3.1,Intel,Corei7,8750H,نه,32,17.3,IPS LED-backlit LCD,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,Microsoft Windows 10,NVIDIA,Quadro®P1000GDDR5,شش سلولی
49,1539471,اپل,MacBook,out_of_stock,,,,0,,1.35,Intel,Corei7,Dual Core - 5th Generation - Broadwell,سه,8,13.0,TFT LED-backlit LCD,بدون درایو نوری,DDR3,SSD,Apple Mac OS,Intel,HDGraphics6000,شش سلولی
50,1460936,لنوو,Ideapad,out_of_stock,,,,0,,2.1,Intel,Corei3,6006u,سه,4,15.6,TFT LED-backlit LCD,DVD-RW,DDR3,هارددیسک,بدون سیستم عامل,AMD,R2,دو سلولی
51,1813378,ایسوس,VivoBook,out_of_stock,,,,0,,1.4,Intel,Corei7,8565U,8,12,14.0,TFT LED-backlit LCD,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,NVIDIA,GeForceMX150DDR5,سه سلولی
52,1673686,ام اس آی,Apache,out_of_stock,,,,0,,2.3,Intel,Corei7,7700HQ,6,8,15.6,IPS level panel,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,NVIDIA,GeForceGTX1050GDDR5,شش سلولی
53,1624633,دل,inspiron,out_of_stock,,,,0,,2.2,Intel,Celeron,"Intel® Celeron®  Processor N4000 (4MB Cache, up to 2.6 GHz)",4,4,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,Boot-Up Linux,Intel,IntelUHDGraphics600ورژنجدیدقدرتی.گرافیکیsharedgraphicsmemory,چهار سلولی
54,1658559,دل,Inspiron,out_of_stock,,,,0,,2.1,Intel,Corei5,"(8th Generation Intel® Core™ i5-8250U Processor (6MB Cache, up to 3.4 GHz",6,8,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,بدون سیستم عامل,AMD,AMDRadeon™530Graphicswith2GBDDR5,سه سلولی
55,1658633,اچ‌ پی,,out_of_stock,,,,0,,2.04,Intel,Corei5,8250U,6,4,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,,NVIDIA,GeForceMX110,سه سلولی
56,1659004,لنوو,Ideapad,out_of_stock,,,,0,,2.2,Intel,Corei5,8300H,8,8,15.6,TFT LED-backlit LCD,بدون درایو نوری,DDR4,هارددیسک,بدون سیستم عامل,NVIDIA,NVIDIAGeforceGTX1050,سه سلولی
57,1656238,ایسوس,VivoBook,out_of_stock,,,,0,,1.99,Intel,Corei7,8750H/BGA,نه,24,15.6,IPS LED-backlit LCD,بدون درایو نوری,DDR4,هارددیسک,Microsoft Windows 10,NVIDIA,GeforceGTX1050,سه سلولی
58,5250651,ام اس آی,B,out_of_stock,,,,0,,1.86,Intel,Corei7,10750H,12,16,15.6,IPS LED-backlit LCD,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeforceGTX1660Ti,سه سلولی
59,5485834,اچ‌ پی,,out_of_stock,,,,0,,1.75,Intel,Corei5,1135G7,8,4,15.6,TFT LCD,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeforceMX350,سه سلولی
60,1580753,دل,D,out_of_stock,,,,0,,2.4,Intel,Corei9,8th Generation Intel® Core™ i9  8950HK Processors,12,16,15.6,IPS LED-backlit LCD,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,Boot-Up DOS,NVIDIA,NVIDIAGeForceGTX1060,چهار سلولی
61,1427384,لنوو,Ideapad,out_of_stock,,,,0,,1.85,Intel,Pentium,Intel UHD Graphics 605,4,4,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,بدون سیستم عامل,Intel,n5000,دو سلولی
62,1586031,اچ‌ پی,ZBook,out_of_stock,,,,0,,3.1,Intel,Corei7,8750H,نه,32,17.3,IPS LED-backlit LCD,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,Microsoft Windows 10,NVIDIA,Quadro®P1000GDDR5,شش سلولی
63,1624633,دل,inspiron,out_of_stock,,,,0,,2.2,Intel,Celeron,"Intel® Celeron®  Processor N4000 (4MB Cache, up to 2.6 GHz)",4,4,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,Boot-Up Linux,Intel,IntelUHDGraphics600ورژنجدیدقدرتی.گرافیکیsharedgraphicsmemory,چهار سلولی
64,1628701,اچ‌ پی,OMEN,out_of_stock,,,,0,,2.3,Intel,Corei7,8750H,نه,16,15.6,IPS LED-backlit LCD,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,Microsoft Windows 10,NVIDIA,GeForce®GTX1060GDDR5,چهار سلولی
65,1628742,اچ‌ پی,OMEN,out_of_stock,,,,0,,2.3,Intel,Corei7,8750H,نه,32,15.6,IPS LED-backlit LCD,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,NVIDIA,GeForce®GTX1060GDDR5,چهار سلولی
66,1629022,اچ‌ پی,OMEN,out_of_stock,,,,0,,2.3,Intel,Corei7,8750H,نه,16,15.6,IPS LED-backlit LCD,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,NVIDIA,GeForce®RTX2070GDDR5,چهار سلولی
67,1460936,لنوو,Ideapad,out_of_stock,,,,0,,2.1,Intel,Corei3,6006u,سه,4,15.6,TFT LED-backlit LCD,DVD-RW,DDR3,هارددیسک,بدون سیستم عامل,AMD,R2,دو سلولی
68,1454551,دل,A,out_of_stock,,,,0,,2.4,Intel,Corei7,"(8th Generation Intel® Core™ i7-8750H Processor (6-Core, 9MB Cache, up to 4.1GHz w/ Turbo Boost",نه,16,15.6,IPS LED-backlit LCD,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,Microsoft Windows 10,NVIDIA,NVIDIAGeForceGTX1050Ti,چهار سلولی
69,1471695,لنوو,Ideapad,out_of_stock,,,,0,,1.6,Intel,Corei5,8250U,6,8,14.0,TFT LED-backlit LCD,بدون درایو نوری,DDR4,هارددیسک,بدون سیستم عامل,AMD,RadeonR5M530GDDR5,دو سلولی
70,827797,ایسوس,VivoBook,out_of_stock,,,,0,,1.5,Intel,Corei5,i5-8250U,6,12,15.6,TFT LED-backlit LCD,بدون درایو نوری,DDR4,هارددیسک,بدون سیستم عامل,NVIDIA,GeForceMX130GDDR5,سه سلولی
71,779117,لنوو,Ideapad,out_of_stock,,,,0,,1.8,Intel,Corei7,8550U,8,12,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,,AMD,RadeonR5M530GDDR5,دو سلولی
72,677717,لنوو,ThinkPad,out_of_stock,,,,0,,2.1,Intel,Corei7,8550U,8,8,15.6,TFT LED-backlit LCD,بدون درایو نوری,DDR4,هارددیسک,,AMD,RadeonRX550GDDR5,سه سلولی
73,677908,لنوو,ThinkPad,out_of_stock,,,,0,,2.1,Intel,Corei7,8550U,8,8,15.6,TFT LED-backlit LCD,بدون درایو نوری,DDR4,هارددیسک,,AMD,RadeonRX550GDDR5,
74,1528728,ایسوس,VivoBook,out_of_stock,,,,0,,2.0,Intel,Corei5,8250U,6,8,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,Microsoft Windows 10,NVIDIA,GeForceMX110DDR5,سه سلولی
75,1542184,لنوو,Ideapad,out_of_stock,,,,0,,1.9,Intel,Corei5,8250U,6,8,15.6,TFT LED-backlit LCD,بدون درایو نوری,DDR4,هارددیسک,بدون سیستم عامل,AMD,AMDRadeon535,
76,1539471,اپل,MacBook,out_of_stock,,,,0,,1.35,Intel,Corei7,Dual Core - 5th Generation - Broadwell,سه,8,13.0,TFT LED-backlit LCD,بدون درایو نوری,DDR3,SSD,Apple Mac OS,Intel,HDGraphics6000,شش سلولی
77,1479582,اپل,MacBook,out_of_stock,,,,0,,920.0,Intel,Core-M3,Dual-core 7th Generation,4,8,12.0,IPS LED-backlit LCD,بدون درایو نوری,DDR3,SSD,Apple Mac OS,Intel,IntelHDGraphics615,
78,1542491,لنوو,Ideapad,out_of_stock,,,,0,,2.2,Intel,Corei5,8250U,6,8,15.6,IPS LED-backlit LCD,DVD-RW,DDR4,هارددیسک,,NVIDIA,NVIDIAGeforceMX150,دو سلولی
79,2439810,لنوو,Ideapad,out_of_stock,,,,0,,2.2,Intel,Corei7,8550U,8,8,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,بدون سیستم عامل,AMD,M530,دو سلولی
80,1673686,ام اس آی,Apache,out_of_stock,,,,0,,2.3,Intel,Corei7,7700HQ,6,8,15.6,IPS level panel,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,NVIDIA,GeForceGTX1050GDDR5,شش سلولی
81,1702604,شیائومی,Mi,out_of_stock,,,,0,,1.31,Intel,Corei5,8250U,6,8,13.3,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,NVIDIA,GeForceMX150,
82,1711565,ایسوس,ZenBook,out_of_stock,,,,0,,1.6,Intel,Corei7,8565U,8,16,14.0,IPS LED-backlit LCD,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,NVIDIA,GeForceGTX1050Max-Q,چهار سلولی
83,1738944,اچ‌ پی,A,out_of_stock,,,,0,,2.04,AMD,Ryzen3,AMD Ryzen™ 3 2200U,,4,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,Boot-Up DOS,AMD,(AMDRadeon™530Graphics(2GBGDDR5dedicated,سه سلولی
84,1742146,ایسوس,VivoBook,out_of_stock,,,,0,,2.0,AMD,Carrizo,E1-6010,یک,4,15.6,TFT LED-backlit LCD,DVD-RW,DDR3,هارددیسک,,AMD,RadeonR2Graphics,سه سلولی
85,1722266,اپل,MacBook,out_of_stock,,,,0,,1.37,Intel,Corei5,Intel Core i5 quad-core Coffee Lake (8279U),6,8,13.3,IPS LED-backlit LCD,بدون درایو نوری,DDR4,SSD,Apple Mac OS,Intel,IntelIrisPlusGraphics640,
86,1722873,اپل,MacBook,out_of_stock,,,,0,,1.83,Intel,Corei7,Intel Core i7 6-Core Coffee Lake (9750H),12,16,15.4,IPS LED-backlit LCD,بدون درایو نوری,DDR4,SSD,Apple Mac OS,AMD,RadeonPro555Xwith4GBofGDDR5memoryandautomaticgraphicsswitchingIntelUHDGraphics630,
87,1743571,لنوو,ThinkPad,out_of_stock,,,,0,,2.1,Intel,Corei5,8265U,6,8,15.6,TFT LED-backlit LCD,بدون درایو نوری,DDR4,هارددیسک,بدون سیستم عامل,AMD,AMDRadeonRX550,سه سلولی
88,1771720,ایسوس,ZenBook,out_of_stock,,,,0,,1.09,Intel,Corei5,8265U,6,8,14.0,IPS level panel,بدون درایو نوری,DDR3,SSD,Microsoft Windows 10,Intel,UHDGraphics620,چهار سلولی
89,1682924,ایسوس,VivoBook,out_of_stock,,,,0,,2.0,Intel,Corei7,8550U,8,8,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,بدون سیستم عامل,NVIDIA,MX110GDDR5,سه سلولی
90,1658559,دل,Inspiron,out_of_stock,,,,0,,2.1,Intel,Corei5,"(8th Generation Intel® Core™ i5-8250U Processor (6MB Cache, up to 3.4 GHz",6,8,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,بدون سیستم عامل,AMD,AMDRadeon™530Graphicswith2GBDDR5,سه سلولی
91,1658633,اچ‌ پی,,out_of_stock,,,,0,,2.04,Intel,Corei5,8250U,6,4,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,,NVIDIA,GeForceMX110,سه سلولی
92,1668272,لنوو,Ideapad,out_of_stock,,,,0,,2.2,Intel,Corei7,8550U,8,8,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,بدون سیستم عامل,AMD,M530,دو سلولی
93,995603,ایسر,Predator,out_of_stock,,,,0,,2.4,Intel,Corei7,7700HQ,6,32,15.6,IPS LED-backlit LCD,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,NVIDIA,GeForce®GTX1080,سه سلولی
94,1140735,اچ‌ پی,Pavilion,out_of_stock,,,,0,,2.35,Intel,Corei5,8300H,8,8,15.6,IPS LED-backlit LCD,بدون درایو نوری,DDR4,هارددیسک,Microsoft Windows 10,NVIDIA,GeForceGTX1050Ti,سه سلولی
95,1152111,لنوو,Ideapad,out_of_stock,,,,0,,2.1,AMD,StoneyRidge,AMD A4-9125 2C,یک,4,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,بدون سیستم عامل,AMD,IntegratedAMDRadeonR3Graphics,
96,1160852,دل,Inspiron,out_of_stock,,,,0,,2.3,AMD,QuadCore,AMD A12-9700P نسل جدید,2,12,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,Microsoft Windows 10,AMD,AMDRedeonTMR7M445,هشت سلولی
97,1079213,لنوو,Thinkpad,out_of_stock,,,,0,,2.1,Intel,Corei7,8550U,8,8,15.6,TFT LED-backlit LCD,بدون درایو نوری,DDR4,هارددیسک,,AMD,RadeonRX550GDDR5,سه سلولی
98,1083162,لنوو,Legion,out_of_stock,,,,0,,2.4,Intel,Corei7,8750H,نه,16,15.6,IPS LED-backlit LCD,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,Microsoft Windows 10,NVIDIA,GeForceGTX1060,سه سلولی
99,1109317,لنوو,Ideapad,out_of_stock,,,,0,,2.1,AMD,StoneyRidge,AMD A4-9125 2C,یک,4,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,بدون سیستم عامل,AMD,AMDRadeon5302GBGDDR5,دو سلولی
100,2730856,دل,Inspiron,out_of_stock,,,,0,,2.3,Intel,Corei5,7200U,سه,4,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,بدون سیستم عامل,AMD,AMDRadeon™620Graphics,چهار سلولی
101,2852686,لنوو,Ideapad,out_of_stock,,,,0,,2.2,Intel,Corei3,8130U,4,4,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,بدون سیستم عامل,Intel,UHDGraphics620,دو سلولی
102,2858729,ایسوس,VivoBook,out_of_stock,,,,0,,1.9,Intel,Corei5,8250U,6,12,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,,NVIDIA,MX110GDDR5,سه سلولی
103,3105250,اچ‌ پی,,out_of_stock,,,,0,,2.04,Intel,Corei5,10210U,6,8,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,بدون سیستم عامل,NVIDIA,MX130,سه سلولی
104,3095424,اچ‌ پی,C,out_of_stock,,,,0,,2.0,AMD,Ryzen5,2500U,4,8,15.6,IPS LED-backlit LCD,DVD-RW,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,AMD,Radeon(TM)Vega8Graphics,سه سلولی
105,3104921,اچ‌ پی,C,out_of_stock,,,,0,,3500.0,AMD,Ryzen5,2500U,4,8,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,SSD,بدون سیستم عامل,AMD,VEGA8,سه سلولی
106,3071336,لنوو,Ideapad,out_of_stock,,,,0,,2.2,Intel,Corei3,8130U,سه,4,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,Boot-Up DOS,NVIDIA,GFORCEMX110,
107,3030322,اچ‌ پی,OMEN,out_of_stock,,,,0,,2.32,Intel,Corei7,9750H,12,32,15.6,IPS-Type G-SYNC Panel,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,NVIDIA,GeForce®GTX1660tiDDR6,چهار سلولی
108,3030884,اچ‌ پی,D,out_of_stock,,,,0,,1.9,Intel,Corei7,8565U,8,16,15.6,WLED Backlit,DVD-RW,DDR4,هارددیسک,بدون سیستم عامل,NVIDIA,GeForce®MX130GDDR5,سه سلولی
